ID,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4246,0,0,0,0,0,0,3,11,0
158,1,0,0,0,0,0,3,11,1
4832,0,0,0,0,0,0,3,11,0
5621,0,0,0,0,0,0,3,11,1
1945,0,1,0,1,0,0,3,11,0
5147,0,0,0,0,0,0,3,11,0
2535,0,1,1,1,0,0,3,11,1
11039,0,0,0,0,0,0,3,11,0
9495,0,0,0,0,0,0,3,11,0
9635,0,0,0,0,0,0,3,11,0
2173,0,0,0,0,0,0,3,11,0
942,0,0,0,0,0,0,3,11,1
9386,0,1,0,0,0,0,3,11,0
5510,0,0,0,0,0,0,3,11,0
873,0,1,0,0,0,0,3,11,1
2253,0,0,0,0,0,0,3,11,0
5181,0,0,0,0,0,0,3,11,0
979,0,0,0,0,0,0,3,11,0
10390,0,0,0,0,0,0,3,11,0
4698,0,0,0,0,0,0,3,11,0
7793,0,1,0,0,0,0,3,11,0
1745,0,0,0,0,0,0,3,11,1
10590,0,0,0,0,0,0,3,11,0
5080,0,0,0,0,0,0,3,11,1
8369,0,0,0,0,0,0,3,11,0
5232,0,0,0,0,0,0,3,11,0
2407,0,0,1,0,0,0,3,11,1
3834,0,0,0,0,0,0,3,11,0
7912,1,0,0,0,0,0,3,11,0
7712,0,0,0,0,0,0,3,11,0
1065,0,0,0,0,0,0,3,11,0
7275,0,0,0,0,0,0,3,11,0
1343,0,0,0,0,0,0,3,11,0
1384,1,0,0,0,0,0,3,11,0
9967,0,0,0,0,0,0,3,11,0
6181,0,0,0,0,0,0,3,11,0
10507,0,1,0,0,0,0,3,11,0
2674,0,0,0,0,0,0,3,11,1
2698,0,0,0,0,0,0,3,11,0
3231,0,0,0,0,0,0,3,11,0
4096,0,0,0,0,0,0,3,11,0
10476,0,0,0,0,0,0,3,11,0
5948,0,0,0,0,0,0,3,11,0
9140,0,0,0,0,0,0,3,11,0
10258,0,0,0,0,0,0,3,11,0
5675,0,1,0,0,0,0,3,11,0
4743,0,0,0,0,0,0,3,11,0
8805,0,0,0,0,0,0,3,11,0
1542,0,0,0,0,0,0,3,11,0
6770,1,0,0,0,0,0,3,11,1
8773,0,1,0,0,0,0,3,11,0
10475,0,0,0,0,0,0,3,11,0
10420,0,0,0,0,0,0,3,11,0
7514,0,0,0,0,0,0,3,11,0
2902,0,0,0,0,0,0,3,11,0
4345,0,0,0,0,0,0,3,11,0
793,0,0,0,0,0,0,3,11,0
10909,1,0,1,0,0,0,3,11,0
3769,0,0,0,0,0,0,3,11,0
8702,0,0,0,0,0,0,3,11,0
4791,0,0,0,0,0,0,3,11,0
2963,0,0,0,0,0,0,3,11,0
8216,0,0,0,0,0,0,3,11,0
8140,0,0,0,0,0,0,3,11,0
10146,0,0,0,0,0,0,3,11,0
5289,0,0,0,0,0,0,3,11,0
2587,0,0,0,0,0,0,3,11,0
4405,0,0,0,0,0,0,3,11,0
8663,0,0,0,0,0,0,3,11,0
2589,0,0,0,0,0,0,3,11,0
3421,0,0,0,0,0,0,3,11,0
10490,0,0,0,0,0,0,3,11,0
4094,0,0,0,0,0,0,3,11,0
9958,0,0,0,0,0,0,3,11,0
2534,0,0,0,0,0,0,3,11,0
4188,0,0,0,0,0,0,3,11,1
6613,0,0,0,0,0,0,3,11,0
10827,0,0,0,0,0,0,3,11,0
5491,0,0,0,0,0,0,3,11,0
8402,0,0,0,0,0,0,3,11,0
8783,0,0,0,0,0,0,3,11,0
10010,0,0,0,0,0,0,3,11,1
618,0,0,0,0,0,0,3,11,0
9121,0,1,1,1,0,0,3,11,1
361,0,0,0,0,0,0,3,11,0
4310,0,0,0,1,0,0,3,11,1
2678,0,0,0,0,0,0,3,11,0
6376,0,0,0,0,0,0,3,11,0
524,0,0,0,0,0,0,3,11,0
10341,0,0,0,0,0,0,3,11,0
5654,0,0,0,0,0,0,3,11,0
4098,0,0,0,0,0,0,3,11,0
5824,0,0,0,0,0,0,3,11,0
7000,0,0,0,0,0,0,3,11,0
2561,0,1,0,0,0,0,3,11,0
5229,0,0,0,0,0,0,3,11,0
4086,0,0,0,0,0,0,3,11,0
2428,0,0,0,0,0,0,3,11,0
8254,0,0,0,0,0,0,3,11,0
2836,0,0,0,0,0,0,3,11,0
8418,0,0,0,0,0,0,3,11,0
1362,0,0,0,0,0,0,3,11,0
7152,0,0,0,0,0,0,3,11,0
10033,0,0,0,0,0,0,3,11,0
9349,0,0,1,1,0,0,3,11,0
274,0,0,0,0,0,0,3,11,0
3388,0,0,0,0,0,0,3,11,0
922,1,0,0,0,0,0,3,11,0
8588,0,0,0,0,0,0,3,11,0
2518,0,0,0,0,0,0,3,11,0
574,0,0,0,0,0,0,3,11,0
3220,0,0,0,0,0,0,3,11,0
5967,0,0,0,0,0,0,3,11,0
1183,0,0,0,0,0,0,3,11,0
6856,0,0,0,0,0,0,3,11,1
4530,0,0,0,1,0,0,3,11,1
1553,0,1,0,1,0,0,3,11,0
4682,0,0,0,0,0,0,3,11,0
8204,0,0,0,0,0,0,3,11,0
5221,1,0,0,0,0,0,3,11,0
1232,0,0,0,0,0,0,3,11,0
1927,0,0,0,0,0,0,3,11,0
5788,0,0,0,0,0,0,3,11,0
6652,0,0,0,0,0,0,3,11,0
6246,0,0,0,0,0,0,3,11,1
5975,0,0,0,0,0,0,3,11,0
6875,0,0,0,0,0,0,3,11,0
4399,0,0,0,0,0,0,3,11,0
4042,0,0,0,0,0,0,3,11,1
2157,0,0,0,0,0,0,3,11,0
10133,0,1,1,1,0,0,3,11,1
2525,0,0,0,0,0,0,3,11,1
8233,0,1,0,0,0,0,3,11,0
9483,0,0,0,0,0,1,3,11,0
2945,1,0,0,0,1,0,3,11,0
10403,0,0,0,0,0,0,3,11,0
5074,0,0,0,0,0,0,3,11,0
10524,0,0,0,0,0,0,3,11,0
4690,0,0,0,0,0,0,3,11,0
7521,0,0,1,0,0,0,3,11,0
7196,0,0,0,0,0,0,3,11,0
4406,0,0,0,0,0,0,3,11,0
9672,0,0,0,0,0,0,3,11,0
4864,0,0,0,0,0,0,3,11,0
4706,0,0,0,0,0,0,3,11,0
4070,0,1,1,0,0,0,3,11,1
25,0,0,0,0,0,0,3,11,0
3697,0,0,0,0,0,0,3,11,0
217,0,0,0,0,0,0,3,11,0
4220,0,0,0,0,0,0,3,11,0
5286,0,0,0,0,0,0,3,11,0
9559,1,0,0,0,0,0,3,11,0
2849,0,0,0,0,0,0,3,11,0
7787,0,0,0,0,0,0,3,11,0
3102,0,0,0,0,0,0,3,11,0
5868,0,0,0,0,0,0,3,11,0
8370,0,0,0,0,0,0,3,11,0
9988,0,0,0,0,0,0,3,11,0
2939,0,0,0,0,0,0,3,11,0
5529,0,0,0,1,0,0,3,11,0
9743,0,0,1,0,0,0,3,11,0
5763,0,0,0,0,0,0,3,11,0
3478,0,0,0,0,0,0,3,11,1
7494,0,0,0,0,0,0,3,11,0
1763,1,0,1,1,0,0,3,11,1
7250,0,0,0,0,0,0,3,11,0
2005,0,0,0,0,0,0,3,11,0
10770,0,0,0,0,0,0,3,11,0
6885,0,0,0,0,0,0,3,11,0
2072,1,0,0,0,0,0,3,11,1
9463,0,0,0,0,0,0,3,11,0
6318,0,0,0,0,0,0,3,11,0
4093,0,0,0,0,0,0,3,11,0
5751,0,0,0,0,0,0,3,11,0
3340,0,0,0,0,0,0,3,11,1
3594,0,0,0,0,0,0,3,11,0
3584,1,0,0,0,0,0,3,11,1
3643,0,0,1,0,0,0,3,11,0
851,0,0,0,0,0,0,3,11,0
7706,1,0,0,0,0,0,3,11,0
3967,0,0,0,0,0,0,3,11,0
10128,0,0,0,0,0,0,3,11,0
486,0,0,0,0,0,0,3,11,0
9,0,0,0,0,0,0,3,11,0
9451,0,0,0,0,0,0,3,11,0
9264,0,0,0,0,0,0,3,11,0
3865,0,0,0,0,0,0,3,11,1
2853,0,0,0,0,0,0,3,11,0
1490,0,0,0,0,0,0,3,11,0
6310,0,0,0,0,0,0,3,11,0
10380,0,0,0,0,0,0,3,11,0
3887,0,0,0,0,0,0,3,11,1
4278,0,0,0,0,0,0,3,11,1
8643,0,0,0,0,0,0,3,11,0
1998,0,0,0,0,0,0,3,11,0
10795,0,0,0,0,0,0,3,11,0
11110,0,0,0,0,0,0,3,11,0
2408,0,0,0,0,0,0,3,11,0
202,0,0,0,0,0,0,3,11,0
7998,0,0,0,0,0,0,3,11,0
830,0,0,1,1,0,0,3,11,1
3536,0,0,0,0,0,0,3,11,0
6050,1,0,0,0,0,0,3,11,0
125,0,1,0,0,0,0,3,11,0
3463,0,0,0,0,0,0,3,11,0
2804,0,0,0,0,0,0,3,11,1
3745,0,0,0,0,0,0,3,11,0
9771,0,0,0,0,0,0,3,11,0
451,0,0,0,0,0,0,3,11,0
10530,0,0,0,0,0,0,3,11,1
1079,0,1,0,0,0,0,3,11,0
8920,0,0,0,0,0,0,3,11,0
6678,0,0,0,0,0,0,3,11,0
3852,0,0,0,0,0,0,3,11,0
528,0,0,0,0,0,0,3,11,0
73,0,0,0,0,0,0,3,11,0
5589,0,0,0,0,0,0,3,11,0
10212,0,0,0,0,0,0,3,11,0
6365,0,0,0,0,0,0,3,11,0
5636,0,0,0,0,0,0,3,11,1
591,0,0,0,0,0,0,3,11,0
2217,0,0,0,0,0,0,3,11,0
2544,0,0,0,0,0,0,3,11,0
7725,0,0,0,0,0,0,3,11,0
8091,0,0,0,0,0,0,3,11,0
7321,0,0,0,1,0,0,3,11,0
5462,0,0,0,0,0,0,3,11,0
7791,0,0,0,0,0,0,3,11,0
955,1,0,0,0,0,0,3,11,1
4037,0,0,0,0,0,0,3,11,0
6642,0,0,0,0,0,0,3,11,0
2793,0,0,0,0,0,0,3,11,0
5424,0,0,0,0,0,0,3,11,0
879,0,0,0,0,0,0,3,11,0
9530,0,0,0,0,0,0,3,11,0
4828,0,0,0,0,0,0,3,11,0
10699,0,0,0,0,0,0,3,11,0
1497,0,0,0,0,0,0,3,11,0
7476,0,1,0,0,0,0,3,11,0
4390,0,0,0,0,0,0,3,11,0
10478,0,0,0,0,0,0,3,11,1
1081,0,0,0,0,0,0,3,11,0
4261,0,0,1,1,0,0,3,11,1
9916,0,0,0,0,0,1,3,11,0
5350,0,0,1,0,0,0,3,11,1
8135,0,0,0,0,0,0,3,11,0
8685,0,0,0,0,0,0,3,11,1
4967,0,0,0,0,0,0,3,11,0
2130,0,0,0,0,0,0,3,11,1
9298,0,1,1,0,0,0,3,11,0
8175,0,0,0,0,0,0,3,11,0
6257,0,0,0,0,0,0,3,11,0
3790,0,0,0,0,0,0,3,11,0
9952,0,0,0,0,0,0,3,11,0
3503,0,0,0,0,0,0,3,11,0
5223,0,0,0,0,0,0,3,11,0
4608,0,0,0,0,0,0,3,11,1
1626,1,0,0,0,0,0,3,11,1
4764,0,0,0,0,0,0,3,11,1
2471,0,0,0,0,0,0,3,11,0
5892,0,0,0,0,0,0,3,11,0
2612,0,0,0,1,0,0,3,11,0
4971,0,0,0,0,0,0,3,11,0
5185,0,0,0,0,0,0,3,11,0
10069,1,0,0,0,0,0,3,11,0
2262,0,0,0,0,0,0,3,11,0
1131,0,0,0,0,0,0,3,11,0
1041,0,0,0,0,0,0,3,11,1
24,0,0,0,0,0,0,3,11,0
3409,1,0,0,0,0,0,3,11,0
7022,0,0,0,0,0,0,3,11,0
7943,0,0,0,0,0,0,3,11,0
5272,0,0,0,0,0,0,3,11,0
5453,0,0,0,1,0,0,3,11,0
2565,0,1,0,0,0,0,3,11,0
800,0,0,0,0,0,0,3,11,0
11092,0,0,0,0,0,0,3,11,0
5062,0,0,0,0,0,0,3,11,0
8969,0,0,0,0,0,0,3,11,0
4656,1,0,0,0,0,0,3,11,0
4480,0,0,0,0,0,0,3,11,0
9971,0,0,0,0,0,0,3,11,0
6729,0,0,0,0,0,0,3,11,0
1773,0,0,0,0,0,0,3,11,0
9242,1,0,0,0,0,0,3,11,1
1764,0,0,0,0,0,0,3,11,0
6215,0,0,0,0,0,0,3,11,1
10099,0,0,0,0,0,0,3,11,0
5423,0,0,0,0,0,0,3,11,0
940,0,0,0,0,0,0,3,11,0
3011,0,0,0,0,0,0,3,11,0
3298,0,0,0,0,0,0,3,11,0
8286,0,1,0,0,0,0,3,11,0
9668,0,0,0,0,0,0,3,11,0
5120,0,0,0,0,0,0,3,11,0
6097,0,0,0,0,0,0,3,11,0
7019,0,0,0,0,0,0,3,11,0
7408,0,0,0,0,0,0,3,11,0
8041,0,0,0,0,0,0,3,11,0
252,0,0,0,0,0,0,3,11,0
9986,0,0,0,0,0,0,3,11,1
3276,0,0,0,0,0,0,3,11,0
3859,0,0,0,0,0,0,3,11,0
3570,0,0,0,0,0,0,3,11,0
3783,0,0,0,0,0,0,3,11,0
10207,0,0,0,0,0,0,3,11,0
10906,0,0,0,0,0,0,3,11,0
3427,0,0,0,0,0,0,3,11,0
5209,0,0,0,0,0,0,3,11,0
10711,0,0,0,0,0,0,3,11,0
10785,0,0,0,0,0,0,3,11,0
2814,0,0,0,0,0,0,3,11,0
6866,0,0,0,0,0,0,3,11,0
1665,1,0,1,0,1,0,3,11,1
6575,0,0,0,0,0,0,3,11,0
3829,0,0,0,0,0,0,3,11,0
3091,0,0,0,0,0,0,3,11,0
10141,0,0,0,0,0,0,3,11,0
5177,0,0,0,0,0,0,3,11,0
7005,0,1,0,0,0,0,3,11,0
6409,0,0,0,0,0,0,3,11,1
7485,0,0,0,0,0,0,3,11,0
8079,0,0,0,0,0,0,3,11,0
8395,0,0,0,0,0,0,3,11,1
10352,0,0,0,0,0,0,3,11,1
4931,0,0,0,0,0,0,3,11,0
13,0,0,0,0,0,0,3,11,0
1834,0,0,0,0,0,0,3,11,0
2285,0,0,0,0,0,0,3,11,0
2295,0,0,0,0,0,0,3,11,0
1378,0,0,0,0,0,0,3,11,0
2781,0,0,1,1,0,0,3,11,1
1165,0,0,0,0,0,0,3,11,0
1404,0,0,0,0,0,0,3,11,0
6457,0,0,0,0,0,0,3,11,0
2639,0,0,0,0,0,0,3,11,0
8299,0,0,0,0,0,0,3,11,0
6437,0,0,0,0,0,0,3,11,0
6912,0,0,0,0,0,0,3,11,0
7327,0,0,0,0,0,0,3,11,0
5299,0,0,0,0,0,0,3,11,0
4127,1,0,0,0,0,0,3,11,1
8143,0,1,0,1,0,0,3,11,1
1964,0,0,0,0,0,0,3,11,0
3690,0,0,1,0,0,0,3,11,1
3433,0,0,0,1,0,0,3,11,0
3389,0,0,0,0,0,0,3,11,0
4712,0,0,0,0,0,0,3,11,0
1170,0,0,0,0,0,0,3,11,0
6347,0,0,0,0,0,0,3,11,0
4065,0,0,0,0,0,0,3,11,0
8230,0,0,0,0,0,0,3,11,0
1215,0,0,0,1,0,0,3,11,0
5939,0,0,0,0,0,0,3,11,0
2156,0,0,0,0,0,0,3,11,0
7788,0,0,0,0,0,0,3,11,0
10323,0,0,0,0,0,0,3,11,0
7947,0,0,0,0,0,0,3,11,0
1891,0,0,0,0,0,0,3,11,1
2570,0,1,0,0,1,0,3,11,1
9256,0,0,0,0,0,0,3,11,0
295,0,0,0,0,0,0,3,11,0
7397,0,0,0,0,0,0,3,11,0
6349,0,0,0,0,0,0,3,11,0
10790,0,0,0,0,0,0,3,11,0
10398,0,0,0,0,0,0,3,11,0
2431,0,0,0,0,0,0,3,11,0
550,0,0,0,0,0,0,3,11,0
1890,0,0,0,0,0,0,3,11,0
10742,0,0,1,0,0,0,3,11,0
10356,0,0,0,0,0,0,3,11,0
4676,0,0,0,0,0,0,3,11,0
8852,0,0,0,0,0,0,3,11,0
3565,0,0,0,0,0,0,3,11,0
5294,0,0,0,0,0,0,3,11,0
1958,0,0,0,0,0,0,3,11,0
7349,0,0,0,0,0,0,3,11,1
8799,0,0,0,0,0,0,3,11,0
1351,0,0,1,0,0,0,3,11,0
1045,0,0,0,0,0,0,3,11,0
7732,0,0,0,0,0,0,3,11,0
8070,0,0,0,0,0,0,3,11,0
477,1,0,1,1,1,0,3,11,1
7832,1,0,1,1,0,0,3,11,1
2202,0,0,0,0,0,0,3,11,0
7396,0,0,1,0,0,0,3,11,0
4055,0,0,0,0,0,0,3,11,0
10340,0,0,0,0,0,0,3,11,0
10091,0,0,0,0,0,0,3,11,0
7629,0,0,0,0,0,0,3,11,0
10640,0,0,0,0,0,0,3,11,0
3498,1,0,0,0,0,0,3,11,1
6742,0,0,0,0,0,1,3,11,0
1172,0,1,1,1,0,0,3,11,1
569,0,1,1,1,0,0,3,11,1
4686,0,0,1,0,0,0,3,11,0
1381,0,0,0,0,0,0,3,11,1
2634,0,0,0,0,0,0,3,11,1
10905,0,0,0,0,0,0,3,11,1
1744,0,0,0,0,0,0,3,11,0
1000,0,0,0,0,0,0,3,11,0
3828,0,0,0,0,0,0,3,11,0
8605,0,0,0,0,0,0,3,11,0
10304,0,0,0,0,0,0,3,11,0
4351,1,0,0,0,0,0,3,11,0
10129,0,0,1,0,0,0,3,11,0
2499,0,0,0,0,0,0,3,11,0
10092,0,0,0,0,0,0,3,11,0
7500,0,0,0,0,0,0,3,11,0
5796,0,0,1,0,0,0,3,11,0
10556,0,0,0,1,0,0,3,11,0
1064,0,0,0,0,0,0,3,11,0
48,0,1,0,0,0,0,3,11,0
7610,0,0,0,0,0,0,3,11,0
263,0,0,0,0,0,0,3,11,1
10814,0,0,0,0,0,0,3,11,1
9710,0,0,0,0,0,0,3,11,0
9292,0,0,0,0,0,0,3,11,0
10250,0,0,0,0,0,0,3,11,0
7881,0,0,0,0,0,0,3,11,0
5847,0,0,0,0,0,0,3,11,0
737,0,1,1,1,0,0,3,11,0
3571,0,1,0,0,0,0,3,11,1
7807,0,0,0,0,0,0,3,11,0
3878,0,0,0,0,0,0,3,11,0
5092,0,1,0,0,0,0,3,11,1
2154,0,0,0,0,0,0,3,11,0
5394,0,0,0,0,0,0,3,11,0
3798,0,0,0,0,0,0,3,11,0
3524,0,0,0,0,0,0,3,11,1
5247,0,0,0,0,0,0,3,11,0
5883,0,0,0,0,0,0,3,11,0
2118,0,0,0,0,0,0,3,11,0
8812,0,0,0,0,0,0,3,11,0
6616,0,0,0,0,0,0,3,11,0
2797,0,0,0,0,0,0,3,11,0
4328,0,0,0,0,0,0,3,11,0
9167,0,0,0,0,0,0,3,11,0
10560,0,0,0,0,0,0,3,11,0
2631,0,0,0,0,0,0,3,11,0
8312,0,0,0,0,0,0,3,11,0
5534,1,0,0,0,0,0,3,11,0
5093,0,0,0,0,0,0,3,11,1
7592,0,0,0,0,0,0,3,11,0
8895,0,0,0,0,0,0,3,11,0
8584,0,0,0,0,0,0,3,11,0
2694,0,0,0,0,0,0,3,11,0
8910,0,0,0,0,0,0,3,11,1
7433,0,0,0,0,0,0,3,11,0
164,0,0,0,0,0,0,3,11,0
10477,0,0,0,0,0,0,3,11,0
2681,0,0,0,0,0,0,3,11,0
5150,0,0,0,0,0,0,3,11,0
5283,0,0,0,0,0,0,3,11,0
9645,0,0,0,0,0,0,3,11,0
10678,0,0,0,0,0,0,3,11,0
7261,0,0,0,0,0,0,3,11,1
9648,0,0,0,0,0,0,3,11,0
2870,0,0,0,0,0,0,3,11,0
8008,0,0,0,0,0,0,3,11,0
1513,0,0,0,0,0,0,3,11,0
6173,0,0,0,0,0,0,3,11,0
1419,0,0,0,0,0,0,3,11,0
9150,0,0,0,0,0,0,3,11,0
7960,0,0,1,0,0,0,3,11,0
1250,0,0,0,0,0,0,3,11,0
9905,1,0,0,0,0,0,3,11,0
10691,0,0,0,0,0,0,3,11,0
7002,0,0,0,0,0,0,3,11,0
2952,0,0,0,0,0,0,3,11,0
8439,0,0,0,1,0,0,3,11,0
762,0,0,0,0,0,0,3,11,0
2831,0,0,0,0,0,0,3,11,0
6977,0,0,1,0,0,0,3,11,0
6289,0,0,0,0,0,0,3,11,0
4168,0,0,0,0,0,0,3,11,1
8397,1,0,0,0,0,0,3,11,0
9284,0,0,0,0,0,0,3,11,0
6237,0,0,0,0,0,0,3,11,0
3130,0,0,0,0,0,0,3,11,0
1619,0,0,0,0,0,0,3,11,1
1990,1,0,0,0,0,0,3,11,0
5513,0,0,0,0,0,0,3,11,0
269,0,0,0,0,0,0,3,11,0
8093,0,0,0,1,0,0,3,11,0
10513,0,0,0,1,0,0,3,11,0
10177,0,0,0,0,0,0,3,11,0
2549,0,0,0,0,0,0,3,11,0
5782,0,1,0,0,0,0,3,11,0
10057,0,0,0,0,0,0,3,11,1
10307,0,0,0,0,0,0,3,11,0
8566,0,0,0,0,0,0,3,11,0
2415,0,0,0,1,0,0,3,11,0
5684,0,0,0,0,0,0,3,11,0
8334,0,0,0,0,0,0,3,11,0
9166,0,0,0,0,0,0,3,11,0
1440,0,0,0,0,0,0,3,11,0
78,0,0,0,0,0,0,3,11,0
5441,0,0,0,0,0,0,3,11,0
5302,0,0,0,0,0,0,3,11,1
4687,0,0,0,0,0,0,3,11,0
1087,0,0,0,0,0,0,3,11,1
6859,0,0,0,0,0,0,3,11,0
9860,0,0,0,0,0,0,3,11,0
7129,0,0,0,0,0,0,3,11,0
5866,0,0,0,0,0,0,3,11,0
10521,0,0,0,0,0,0,3,11,1
7393,0,0,0,0,0,0,3,11,0
7849,0,0,0,0,0,0,3,11,0
332,0,1,0,0,0,0,3,11,0
9847,0,0,0,0,0,0,3,11,0
531,0,0,0,0,0,0,3,11,1
9576,0,0,0,0,0,0,3,11,0
6906,0,1,1,1,0,0,3,11,1
7419,0,0,0,0,0,0,3,11,0
3170,0,0,0,0,0,0,3,11,0
8527,0,0,0,0,0,0,3,11,0
7872,1,0,1,1,0,0,3,11,1
9931,0,0,0,0,0,0,3,11,0
10595,0,0,0,0,0,0,3,11,0
4609,0,0,0,0,0,0,3,11,0
5010,0,0,0,0,0,0,3,11,0
4427,1,0,1,0,0,1,3,11,1
11148,0,0,0,0,0,0,3,11,0
1168,0,0,0,0,0,0,3,11,0
9595,0,0,0,0,0,0,3,11,1
10163,0,0,0,0,0,0,3,11,1
2886,0,1,0,1,0,0,3,11,0
6710,0,0,0,0,0,0,3,11,0
5316,0,0,0,0,0,0,3,11,0
9029,0,0,0,0,0,0,3,11,0
521,0,0,0,0,0,0,3,11,0
1459,0,0,0,0,0,0,3,11,0
10241,0,0,0,0,0,0,3,11,0
1630,0,0,0,0,0,0,3,11,0
3254,0,0,0,0,0,0,3,11,0
9064,0,0,1,0,0,0,3,11,1
3678,0,1,0,0,0,0,3,11,1
4227,0,0,0,0,0,0,3,11,0
9467,0,0,0,0,0,0,3,11,0
8486,0,0,0,0,0,0,3,11,0
2186,0,1,1,1,0,0,3,11,1
3286,0,0,0,0,0,0,3,11,0
8602,0,0,0,0,0,0,3,11,0
3722,0,0,0,0,0,0,3,11,0
6715,0,0,0,0,0,0,3,11,0
4796,0,0,0,0,0,0,3,11,0
9612,0,0,0,0,0,0,3,11,0
3766,0,0,0,0,0,0,3,11,1
1399,0,0,0,1,0,0,3,11,0
1570,0,0,0,0,0,0,3,11,0
3426,0,0,0,0,0,0,3,11,0
3074,0,0,0,0,0,0,3,11,1
8341,1,0,0,0,0,0,3,11,1
5180,0,0,0,0,0,0,3,11,0
6461,0,1,0,0,0,0,3,11,0
7679,0,0,0,0,0,0,3,11,0
10702,0,0,0,0,0,0,3,11,0
7505,0,0,0,0,0,0,3,11,0
5113,1,0,0,0,0,0,3,11,1
10858,0,0,0,0,0,0,3,11,0
2961,1,0,0,0,0,0,3,11,0
2747,0,0,0,0,0,0,3,11,0
3010,1,0,1,1,0,0,3,11,0
5790,0,0,0,0,0,0,3,11,0
6892,0,1,0,1,0,0,3,11,0
1743,0,0,0,0,0,0,3,11,0
3578,0,0,0,0,0,0,3,11,0
8462,1,0,0,0,0,0,3,11,0
5558,0,0,1,0,0,0,3,11,0
4619,0,0,0,0,0,0,3,11,0
8780,0,0,0,0,0,0,3,11,0
10789,0,0,0,0,0,0,3,11,0
10779,0,0,0,0,0,0,3,11,0
5896,0,0,0,0,0,0,3,11,0
2337,0,0,0,0,0,0,3,11,0
10951,0,1,0,0,0,0,3,11,0
544,0,0,0,0,0,0,3,11,0
17,0,0,0,0,0,0,3,11,0
10680,0,0,0,0,0,0,3,11,0
3265,0,0,0,0,0,0,3,11,0
5623,1,0,0,0,0,0,3,11,0
5832,0,0,0,0,0,0,3,11,0
5544,0,1,0,0,0,0,3,11,0
6417,0,0,0,0,0,0,3,11,0
5831,0,1,0,1,0,0,3,11,1
7101,0,0,0,0,0,0,3,11,0
10176,0,1,0,0,1,0,3,11,1
2326,0,0,0,0,0,0,3,11,0
4385,0,0,0,0,0,0,3,11,0
2929,0,0,0,0,0,0,3,11,0
10686,0,0,0,0,0,0,3,11,0
2546,0,0,0,0,0,0,3,11,0
3283,0,0,0,0,0,0,3,11,0
3138,0,1,1,1,1,0,3,11,1
4994,0,0,1,0,0,0,3,11,0
7966,0,0,0,0,0,1,3,11,0
3112,0,0,0,0,0,0,3,11,0
10872,0,1,0,0,1,0,3,11,0
2181,0,0,0,0,0,0,3,11,0
1867,0,0,0,0,0,0,3,11,1
1518,0,0,0,0,0,0,3,11,0
5734,0,0,0,0,0,0,3,11,0
2878,0,0,0,0,0,0,3,11,0
1458,0,0,0,0,0,0,3,11,0
7007,0,0,0,0,0,0,3,11,0
6200,0,0,0,0,0,0,3,11,0
1403,0,0,0,0,0,0,3,11,0
4827,0,0,0,0,0,0,3,11,1
6250,0,0,0,0,0,0,3,11,1
9291,0,0,0,0,0,0,3,11,0
2478,0,0,0,0,0,0,3,11,0
1139,1,0,1,1,0,0,3,11,1
5138,0,0,0,0,0,0,3,11,0
5393,0,0,0,0,0,0,3,11,0
10413,0,0,0,0,0,0,3,11,0
5015,0,0,0,0,0,0,3,11,0
10868,0,0,0,0,0,0,3,11,0
10676,0,0,0,0,0,0,3,11,1
2495,0,0,0,0,0,0,3,11,0
7842,0,0,0,0,0,0,3,11,0
9955,0,0,0,0,0,0,3,11,0
6663,0,0,0,0,0,0,3,11,0
2162,0,0,0,0,0,0,3,11,0
3434,0,0,0,0,0,0,3,11,0
7919,0,0,0,0,0,0,3,11,1
5626,0,0,0,0,0,0,3,11,0
6428,0,0,0,0,0,0,3,11,0
8514,0,0,0,0,0,0,3,11,0
10448,1,0,0,0,0,0,3,11,0
2109,0,0,1,0,0,0,3,11,1
7530,0,0,0,0,0,0,3,11,0
8925,0,0,0,0,0,0,3,11,0
3009,0,1,1,0,1,0,3,11,1
6355,0,0,0,0,0,0,3,11,0
3517,0,0,0,0,0,0,3,11,1
1158,0,0,0,0,0,0,3,11,0
6203,0,0,0,0,0,0,3,11,0
7165,0,0,0,0,0,0,3,11,0
3595,0,0,0,0,0,0,3,11,0
8537,0,0,0,1,0,0,3,11,1
4331,0,1,1,0,0,0,3,11,0
6281,1,0,0,0,0,0,3,11,0
4338,1,0,0,0,0,0,3,11,0
2452,0,0,0,0,0,0,3,11,1
9507,0,0,0,0,0,0,3,11,0
8360,0,0,0,0,0,0,3,11,0
10311,0,0,0,0,0,0,3,11,0
5117,0,0,0,0,0,0,3,11,0
4867,0,0,0,0,0,0,3,11,0
9289,0,0,0,0,0,0,3,11,1
10913,1,0,0,0,0,0,3,11,1
3032,0,0,0,0,0,0,3,11,0
8524,0,0,0,0,0,0,3,11,1
3334,0,0,1,1,0,0,3,11,0
4470,0,0,0,0,0,0,3,11,0
1406,0,0,0,0,0,0,3,11,0
8619,0,0,0,0,0,0,3,11,0
10821,0,0,0,0,0,0,3,11,0
4552,0,0,0,0,0,0,3,11,0
898,0,0,0,0,0,0,3,11,0
9797,0,0,0,0,0,0,3,11,0
10949,0,0,0,1,0,0,3,11,1
8212,0,0,0,0,0,0,3,11,0
6248,0,0,1,0,0,0,3,11,1
